Zona,Escolaridade,Gênero,Faixa etária,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
13,ANALFABETO,MASCULINO,45 a 49 anos,15,13,"0,8667",0,2,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,50 a 54 anos,15,11,"0,7333",0,1,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,55 a 59 anos,22,19,"0,8636",0,4,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,60 a 64 anos,15,12,"0,8",0,4,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,65 a 69 anos,17,12,"0,7059",0,2,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,70 a 74 anos,16,16,1,0,2,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,75 a 79 anos,4,4,1,0,0,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,80 a 84 anos,4,3,"0,75",0,0,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,85 a 89 anos,1,1,1,0,0,2022-07-11 22:32:34
13,ANALFABETO,MASCULINO,90 a 94 anos,1,1,1,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,16 anos,15,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,17 anos,22,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,18 anos,14,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,19 anos,6,1,"0,1667",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,20 anos,12,3,"0,25",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,21 a 24 anos,50,43,"0,86",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,25 a 29 anos,67,66,"0,9851",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,30 a 34 anos,69,66,"0,9565",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,35 a 39 anos,89,87,"0,9775",0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,40 a 44 anos,116,114,"0,9828",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,45 a 49 anos,137,135,"0,9854",0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,50 a 54 anos,165,163,"0,9879",0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,55 a 59 anos,174,173,"0,9943",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,60 a 64 anos,147,144,"0,9796",0,4,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,65 a 69 anos,143,143,1,0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,70 a 74 anos,110,110,1,0,5,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,75 a 79 anos,85,84,"0,9882",0,5,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,80 a 84 anos,80,76,"0,95",0,6,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,85 a 89 anos,45,44,"0,9778",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,90 a 94 anos,23,21,"0,913",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,FEMININO,95 a 99 anos,4,4,1,0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,16 anos,11,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,17 anos,14,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,18 anos,9,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,19 anos,7,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,20 anos,12,4,"0,3333",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,21 a 24 anos,57,48,"0,8421",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,25 a 29 anos,86,82,"0,9535",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,30 a 34 anos,82,81,"0,9878",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,35 a 39 anos,92,92,1,0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,40 a 44 anos,122,118,"0,9672",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,45 a 49 anos,152,149,"0,9803",0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,50 a 54 anos,180,175,"0,9722",0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,55 a 59 anos,190,185,"0,9737",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,60 a 64 anos,140,138,"0,9857",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,65 a 69 anos,98,96,"0,9796",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,70 a 74 anos,67,67,1,0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,75 a 79 anos,44,43,"0,9773",0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,80 a 84 anos,35,35,1,0,4,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,85 a 89 anos,7,6,"0,8571",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,90 a 94 anos,3,3,1,0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,95 a 99 anos,2,2,1,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,16 anos,12,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,17 anos,14,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,18 anos,12,2,"0,1667",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,19 anos,17,7,"0,4118",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,20 anos,26,11,"0,4231",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,21 a 24 anos,220,196,"0,8909",0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,25 a 29 anos,246,236,"0,9593",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,30 a 34 anos,224,218,"0,9732",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,35 a 39 anos,291,287,"0,9863",0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,40 a 44 anos,458,449,"0,9803",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,45 a 49 anos,576,571,"0,9913",0,4,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,50 a 54 anos,638,628,"0,9843",0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,55 a 59 anos,583,573,"0,9828",0,7,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,60 a 64 anos,479,476,"0,9937",0,7,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,65 a 69 anos,408,402,"0,9853",0,13,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,70 a 74 anos,318,318,1,0,18,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,75 a 79 anos,150,149,"0,9933",0,9,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,80 a 84 anos,105,102,"0,9714",0,7,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,85 a 89 anos,57,56,"0,9825",0,6,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,90 a 94 anos,24,23,"0,9583",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,95 a 99 anos,8,8,1,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,16 anos,16,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,17 anos,18,0,0,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,18 anos,27,2,"0,0741",1,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,19 anos,39,12,"0,3077",0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,20 anos,36,16,"0,4444",0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,21 a 24 anos,234,208,"0,8889",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,25 a 29 anos,308,294,"0,9545",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,30 a 34 anos,249,237,"0,9518",0,1,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,35 a 39 anos,311,304,"0,9775",0,7,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,40 a 44 anos,451,437,"0,969",0,7,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,45 a 49 anos,540,523,"0,9685",0,5,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,50 a 54 anos,601,577,"0,9601",0,10,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,55 a 59 anos,459,444,"0,9673",0,4,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,60 a 64 anos,373,359,"0,9625",0,12,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,65 a 69 anos,250,242,"0,968",0,17,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,70 a 74 anos,181,178,"0,9834",0,10,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,75 a 79 anos,109,106,"0,9725",0,6,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,80 a 84 anos,64,64,1,0,3,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,85 a 89 anos,25,25,1,0,0,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,90 a 94 anos,12,11,"0,9167",0,2,2022-07-11 22:32:34
13,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,95 a 99 anos,3,3,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,16 anos,3,0,0,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,17 anos,20,0,0,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,18 anos,237,1,"0,0042",1,2,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,19 anos,317,6,"0,0189",0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,20 anos,312,98,"0,3141",1,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,21 a 24 anos,1265,1081,"0,8545",2,3,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,25 a 29 anos,1279,1256,"0,982",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,30 a 34 anos,1072,1054,"0,9832",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,35 a 39 anos,1370,1356,"0,9898",0,10,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,40 a 44 anos,1619,1599,"0,9876",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,45 a 49 anos,1443,1425,"0,9875",0,5,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,50 a 54 anos,1334,1312,"0,9835",0,6,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,55 a 59 anos,1280,1270,"0,9922",0,6,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,60 a 64 anos,1180,1169,"0,9907",0,8,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,65 a 69 anos,1044,1038,"0,9943",0,28,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,70 a 74 anos,836,828,"0,9904",0,19,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,75 a 79 anos,598,590,"0,9866",0,16,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,80 a 84 anos,372,362,"0,9731",0,15,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,85 a 89 anos,155,154,"0,9935",0,13,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,90 a 94 anos,68,63,"0,9265",0,5,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,95 a 99 anos,8,8,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,FEMININO,Inválido,1,1,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,16 anos,5,0,0,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,17 anos,9,0,0,1,0,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,18 anos,190,0,0,1,1,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,19 anos,264,6,"0,0227",1,3,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,20 anos,211,66,"0,3128",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,21 a 24 anos,900,775,"0,8611",3,1,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,25 a 29 anos,1179,1156,"0,9805",0,5,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,30 a 34 anos,922,905,"0,9816",1,2,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,35 a 39 anos,1147,1128,"0,9834",0,7,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,40 a 44 anos,1203,1167,"0,9701",0,6,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,45 a 49 anos,1066,1039,"0,9747",0,6,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,50 a 54 anos,992,980,"0,9879",0,9,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,55 a 59 anos,955,936,"0,9801",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,60 a 64 anos,726,718,"0,989",0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,65 a 69 anos,614,601,"0,9788",0,11,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,70 a 74 anos,434,431,"0,9931",0,13,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,75 a 79 anos,271,263,"0,9705",0,6,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,80 a 84 anos,182,179,"0,9835",0,4,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,85 a 89 anos,92,89,"0,9674",0,6,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,90 a 94 anos,26,23,"0,8846",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO COMPLETO,MASCULINO,95 a 99 anos,7,6,"0,8571",0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,16 anos,295,0,0,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,17 anos,344,0,0,3,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,18 anos,301,12,"0,0399",1,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,19 anos,201,45,"0,2239",0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,20 anos,232,125,"0,5388",1,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,21 a 24 anos,1114,1029,"0,9237",3,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,25 a 29 anos,486,472,"0,9712",0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,30 a 34 anos,309,308,"0,9968",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,35 a 39 anos,351,340,"0,9687",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,40 a 44 anos,344,337,"0,9797",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,45 a 49 anos,314,308,"0,9809",0,4,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,50 a 54 anos,280,276,"0,9857",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,55 a 59 anos,202,198,"0,9802",0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,60 a 64 anos,159,158,"0,9937",0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,65 a 69 anos,91,91,1,0,4,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,70 a 74 anos,71,71,1,0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,75 a 79 anos,44,44,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,80 a 84 anos,22,22,1,0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,85 a 89 anos,12,11,"0,9167",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,FEMININO,90 a 94 anos,5,5,1,0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,16 anos,217,0,0,1,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,17 anos,296,0,0,0,4,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,18 anos,289,10,"0,0346",0,5,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,19 anos,223,44,"0,1973",2,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,20 anos,223,121,"0,5426",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,21 a 24 anos,1152,1083,"0,9401",1,3,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,25 a 29 anos,531,509,"0,9586",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,30 a 34 anos,324,316,"0,9753",0,0,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,35 a 39 anos,349,340,"0,9742",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,40 a 44 anos,307,299,"0,9739",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,45 a 49 anos,284,271,"0,9542",0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,50 a 54 anos,268,261,"0,9739",0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,55 a 59 anos,203,200,"0,9852",0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,60 a 64 anos,124,124,1,0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,65 a 69 anos,70,68,"0,9714",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,70 a 74 anos,46,46,1,0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,75 a 79 anos,27,27,1,0,3,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,80 a 84 anos,15,15,1,0,1,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,85 a 89 anos,10,9,"0,9",0,2,2022-07-11 22:32:34
13,ENSINO MÉDIO INCOMPLETO,MASCULINO,90 a 94 anos,2,2,1,0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,17 anos,3,0,0,0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,18 anos,3,0,0,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,19 anos,2,0,0,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,20 anos,1,0,0,0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,21 a 24 anos,5,1,"0,2",0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,25 a 29 anos,3,3,1,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,30 a 34 anos,4,4,1,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,35 a 39 anos,16,15,"0,9375",0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,40 a 44 anos,30,27,"0,9",0,2,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,45 a 49 anos,49,48,"0,9796",0,3,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,50 a 54 anos,75,75,1,0,2,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,55 a 59 anos,141,137,"0,9716",0,2,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,60 a 64 anos,157,154,"0,9809",0,6,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,65 a 69 anos,133,132,"0,9925",0,8,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,70 a 74 anos,163,163,1,0,11,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,75 a 79 anos,71,70,"0,9859",0,4,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,80 a 84 anos,48,47,"0,9792",0,4,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,85 a 89 anos,30,29,"0,9667",0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,90 a 94 anos,7,7,1,0,2,2022-07-11 22:32:34
13,LÊ E ESCREVE,FEMININO,95 a 99 anos,3,3,1,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,21 a 24 anos,2,0,0,0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,25 a 29 anos,9,9,1,0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,30 a 34 anos,9,9,1,0,3,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,35 a 39 anos,16,15,"0,9375",0,2,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,40 a 44 anos,39,37,"0,9487",0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,45 a 49 anos,34,33,"0,9706",0,0,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,50 a 54 anos,62,60,"0,9677",0,3,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,55 a 59 anos,81,77,"0,9506",0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,60 a 64 anos,92,88,"0,9565",0,7,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,65 a 69 anos,87,85,"0,977",0,4,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,70 a 74 anos,83,83,1,0,6,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,75 a 79 anos,45,45,1,0,4,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,80 a 84 anos,26,25,"0,9615",0,3,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,85 a 89 anos,14,14,1,0,1,2022-07-11 22:32:34
13,LÊ E ESCREVE,MASCULINO,90 a 94 anos,4,3,"0,75",0,0,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,18 anos,3,0,0,0,0,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,19 anos,4,1,"0,25",0,0,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,20 anos,2,0,0,0,0,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,21 a 24 anos,45,40,"0,8889",0,1,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,25 a 29 anos,732,712,"0,9727",1,2,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,30 a 34 anos,2545,2484,"0,976",0,3,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,35 a 39 anos,3475,3398,"0,9778",1,12,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,40 a 44 anos,4012,3942,"0,9826",0,13,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,45 a 49 anos,3169,3126,"0,9864",0,3,2022-07-11 22:32:34
13,SUPERIOR COMPLETO,FEMININO,50 a 54 anos,2573,2546,"0,9895",0,6,2022-07-11 22:32:34
